,filename,label
112,cholec40/videos/video01/video01-1598.jpg,2
113,cholec40/videos/video01/video01-257.jpg,2
114,cholec40/videos/video01/video01-223.jpg,3
115,cholec40/videos/video01/video01-134.jpg,6
116,cholec40/videos/video01/video01-1712.jpg,1
117,cholec40/videos/video01/video01-1493.jpg,0
118,cholec40/videos/video01/video01-1638.jpg,4
119,cholec40/videos/video01/video01-1185.jpg,6
120,cholec40/videos/video01/video01-278.jpg,2
121,cholec40/videos/video01/video01-32.jpg,1
122,cholec40/videos/video01/video01-121.jpg,2
123,cholec40/videos/video01/video01-43.jpg,5
124,cholec40/videos/video01/video01-1462.jpg,1
125,cholec40/videos/video01/video01-1586.jpg,5
126,cholec40/videos/video01/video01-1572.jpg,2
127,cholec40/videos/video01/video01-165.jpg,2
128,cholec40/videos/video01/video01-482.jpg,4
129,cholec40/videos/video01/video01-1688.jpg,3
130,cholec40/videos/video01/video01-1597.jpg,3
131,cholec40/videos/video01/video01-812.jpg,6
132,cholec40/videos/video01/video01-1188.jpg,2
133,cholec40/videos/video01/video01-712.jpg,6
134,cholec40/videos/video01/video01-1626.jpg,6
135,cholec40/videos/video01/video01-350.jpg,0
136,cholec40/videos/video01/video01-1153.jpg,3
137,cholec40/videos/video01/video01-699.jpg,5
138,cholec40/videos/video01/video01-485.jpg,5
139,cholec40/videos/video01/video01-1009.jpg,0
140,cholec40/videos/video01/video01-1692.jpg,2
141,cholec40/videos/video01/video01-1090.jpg,2
142,cholec40/videos/video01/video01-1263.jpg,4
143,cholec40/videos/video01/video01-783.jpg,3
144,cholec40/videos/video01/video01-956.jpg,5
145,cholec40/videos/video01/video01-1689.jpg,6
146,cholec40/videos/video01/video01-1010.jpg,3
147,cholec40/videos/video01/video01-1616.jpg,4
148,cholec40/videos/video01/video01-1673.jpg,4
149,cholec40/videos/video01/video01-1449.jpg,6
150,cholec40/videos/video01/video01-757.jpg,0
151,cholec40/videos/video01/video01-141.jpg,5
152,cholec40/videos/video01/video01-960.jpg,5
153,cholec40/videos/video01/video01-92.jpg,6
154,cholec40/videos/video01/video01-1693.jpg,6
155,cholec40/videos/video01/video01-444.jpg,4
156,cholec40/videos/video01/video01-1275.jpg,6
157,cholec40/videos/video01/video01-870.jpg,2
158,cholec40/videos/video01/video01-1002.jpg,3
159,cholec40/videos/video01/video01-256.jpg,6
160,cholec40/videos/video01/video01-430.jpg,6
161,cholec40/videos/video01/video01-1635.jpg,5
162,cholec40/videos/video01/video01-540.jpg,1
163,cholec40/videos/video01/video01-616.jpg,3
164,cholec40/videos/video01/video01-1311.jpg,6
165,cholec40/videos/video01/video01-421.jpg,4
166,cholec40/videos/video01/video01-1186.jpg,4
167,cholec40/videos/video01/video01-690.jpg,3
168,cholec40/videos/video01/video01-1352.jpg,0
169,cholec40/videos/video01/video01-1484.jpg,5
170,cholec40/videos/video01/video01-281.jpg,4
171,cholec40/videos/video01/video01-578.jpg,6
172,cholec40/videos/video01/video01-425.jpg,6
173,cholec40/videos/video01/video01-873.jpg,5
174,cholec40/videos/video01/video01-512.jpg,0
175,cholec40/videos/video01/video01-375.jpg,6
176,cholec40/videos/video01/video01-577.jpg,6
177,cholec40/videos/video01/video01-167.jpg,4
178,cholec40/videos/video01/video01-1427.jpg,3
179,cholec40/videos/video01/video01-1660.jpg,0
180,cholec40/videos/video01/video01-1735.jpg,6
181,cholec40/videos/video01/video01-819.jpg,1
182,cholec40/videos/video01/video01-1331.jpg,6
183,cholec40/videos/video01/video01-532.jpg,1
184,cholec40/videos/video01/video01-1426.jpg,3
185,cholec40/videos/video01/video01-31.jpg,2
186,cholec40/videos/video01/video01-191.jpg,0
187,cholec40/videos/video01/video01-442.jpg,6
188,cholec40/videos/video01/video01-743.jpg,4
189,cholec40/videos/video01/video01-464.jpg,2
190,cholec40/videos/video01/video01-850.jpg,3
191,cholec40/videos/video01/video01-571.jpg,3
192,cholec40/videos/video01/video01-494.jpg,1
193,cholec40/videos/video01/video01-1592.jpg,4
194,cholec40/videos/video01/video01-326.jpg,5
195,cholec40/videos/video01/video01-309.jpg,3
196,cholec40/videos/video01/video01-525.jpg,5
197,cholec40/videos/video01/video01-896.jpg,1
198,cholec40/videos/video01/video01-347.jpg,5
199,cholec40/videos/video01/video01-1231.jpg,2
200,cholec40/videos/video01/video01-675.jpg,1
201,cholec40/videos/video01/video01-183.jpg,5
202,cholec40/videos/video01/video01-523.jpg,0
203,cholec40/videos/video01/video01-1118.jpg,2
204,cholec40/videos/video01/video01-1718.jpg,2
205,cholec40/videos/video01/video01-1261.jpg,4
206,cholec40/videos/video01/video01-449.jpg,1
207,cholec40/videos/video01/video01-224.jpg,6
208,cholec40/videos/video01/video01-471.jpg,3
209,cholec40/videos/video01/video01-715.jpg,5
210,cholec40/videos/video01/video01-146.jpg,3
211,cholec40/videos/video01/video01-1448.jpg,6
212,cholec40/videos/video01/video01-303.jpg,0
213,cholec40/videos/video01/video01-1503.jpg,3
214,cholec40/videos/video01/video01-1248.jpg,3
215,cholec40/videos/video01/video01-1206.jpg,2
216,cholec40/videos/video01/video01-1382.jpg,0
217,cholec40/videos/video01/video01-1241.jpg,5
218,cholec40/videos/video01/video01-128.jpg,0
219,cholec40/videos/video01/video01-868.jpg,2
220,cholec40/videos/video01/video01-55.jpg,6
221,cholec40/videos/video01/video01-170.jpg,4
222,cholec40/videos/video01/video01-1073.jpg,6
223,cholec40/videos/video01/video01-1468.jpg,4
224,cholec40/videos/video01/video01-1202.jpg,2
225,cholec40/videos/video01/video01-124.jpg,4
226,cholec40/videos/video01/video01-953.jpg,0
227,cholec40/videos/video01/video01-1716.jpg,0
228,cholec40/videos/video01/video01-716.jpg,5
229,cholec40/videos/video01/video01-1034.jpg,1
230,cholec40/videos/video01/video01-1230.jpg,5
231,cholec40/videos/video01/video01-384.jpg,4
232,cholec40/videos/video01/video01-1435.jpg,4
233,cholec40/videos/video01/video01-225.jpg,1
234,cholec40/videos/video01/video01-17.jpg,3
235,cholec40/videos/video01/video01-1189.jpg,0
236,cholec40/videos/video01/video01-207.jpg,5
237,cholec40/videos/video01/video01-659.jpg,1
238,cholec40/videos/video01/video01-713.jpg,5
239,cholec40/videos/video01/video01-931.jpg,0
240,cholec40/videos/video01/video01-1613.jpg,1
241,cholec40/videos/video01/video01-855.jpg,6
242,cholec40/videos/video01/video01-1076.jpg,6
243,cholec40/videos/video01/video01-1691.jpg,2
244,cholec40/videos/video01/video01-76.jpg,1
245,cholec40/videos/video01/video01-1522.jpg,0
246,cholec40/videos/video01/video01-1506.jpg,4
247,cholec40/videos/video01/video01-352.jpg,0
248,cholec40/videos/video01/video01-508.jpg,4
249,cholec40/videos/video01/video01-242.jpg,6
250,cholec40/videos/video01/video01-208.jpg,5
251,cholec40/videos/video01/video01-636.jpg,5
252,cholec40/videos/video01/video01-9.jpg,5
253,cholec40/videos/video01/video01-972.jpg,0
254,cholec40/videos/video01/video01-1105.jpg,1
255,cholec40/videos/video01/video01-112.jpg,0
256,cholec40/videos/video01/video01-457.jpg,4
257,cholec40/videos/video01/video01-740.jpg,2
258,cholec40/videos/video01/video01-1481.jpg,0
259,cholec40/videos/video01/video01-1444.jpg,4
260,cholec40/videos/video01/video01-601.jpg,1
261,cholec40/videos/video01/video01-132.jpg,0
262,cholec40/videos/video01/video01-307.jpg,6
263,cholec40/videos/video01/video01-658.jpg,0
264,cholec40/videos/video01/video01-503.jpg,4
265,cholec40/videos/video01/video01-1392.jpg,6
266,cholec40/videos/video01/video01-456.jpg,4
267,cholec40/videos/video01/video01-148.jpg,0
268,cholec40/videos/video01/video01-387.jpg,0
269,cholec40/videos/video01/video01-400.jpg,5
270,cholec40/videos/video01/video01-84.jpg,4
271,cholec40/videos/video01/video01-1142.jpg,3
272,cholec40/videos/video01/video01-1135.jpg,2
273,cholec40/videos/video01/video01-171.jpg,0
274,cholec40/videos/video01/video01-619.jpg,4
275,cholec40/videos/video01/video01-1137.jpg,2
276,cholec40/videos/video01/video01-1312.jpg,0
277,cholec40/videos/video01/video01-157.jpg,1
278,cholec40/videos/video01/video01-1121.jpg,6
279,cholec40/videos/video01/video01-1521.jpg,6
280,cholec40/videos/video01/video01-1277.jpg,0
281,cholec40/videos/video01/video01-118.jpg,6
282,cholec40/videos/video01/video01-1678.jpg,5
283,cholec40/videos/video01/video01-1060.jpg,4
284,cholec40/videos/video01/video01-1571.jpg,0
285,cholec40/videos/video01/video01-436.jpg,3
286,cholec40/videos/video01/video01-1471.jpg,4
287,cholec40/videos/video01/video01-707.jpg,3
288,cholec40/videos/video01/video01-605.jpg,2
289,cholec40/videos/video01/video01-722.jpg,5
290,cholec40/videos/video01/video01-720.jpg,5
291,cholec40/videos/video01/video01-152.jpg,0
292,cholec40/videos/video01/video01-1168.jpg,6
293,cholec40/videos/video01/video01-201.jpg,0
294,cholec40/videos/video01/video01-28.jpg,3
295,cholec40/videos/video01/video01-185.jpg,5
296,cholec40/videos/video01/video01-857.jpg,0
297,cholec40/videos/video01/video01-1180.jpg,2
298,cholec40/videos/video01/video01-627.jpg,0
299,cholec40/videos/video01/video01-644.jpg,1
300,cholec40/videos/video01/video01-959.jpg,1
301,cholec40/videos/video01/video01-1066.jpg,5
302,cholec40/videos/video01/video01-1031.jpg,0
303,cholec40/videos/video01/video01-1652.jpg,6
304,cholec40/videos/video01/video01-917.jpg,5
305,cholec40/videos/video01/video01-738.jpg,0
306,cholec40/videos/video01/video01-778.jpg,6
307,cholec40/videos/video01/video01-1540.jpg,1
308,cholec40/videos/video01/video01-363.jpg,3
309,cholec40/videos/video01/video01-1158.jpg,4
310,cholec40/videos/video01/video01-36.jpg,5
311,cholec40/videos/video01/video01-1623.jpg,0
312,cholec40/videos/video01/video01-1219.jpg,2
313,cholec40/videos/video01/video01-377.jpg,0
314,cholec40/videos/video01/video01-1725.jpg,2
315,cholec40/videos/video01/video01-364.jpg,4
316,cholec40/videos/video01/video01-340.jpg,6
317,cholec40/videos/video01/video01-417.jpg,2
318,cholec40/videos/video01/video01-1549.jpg,5
319,cholec40/videos/video01/video01-877.jpg,6
320,cholec40/videos/video01/video01-478.jpg,6
321,cholec40/videos/video01/video01-178.jpg,3
322,cholec40/videos/video01/video01-808.jpg,3
323,cholec40/videos/video01/video01-732.jpg,6
324,cholec40/videos/video01/video01-1267.jpg,0
325,cholec40/videos/video01/video01-1257.jpg,0
326,cholec40/videos/video01/video01-1519.jpg,1
327,cholec40/videos/video01/video01-1674.jpg,2
328,cholec40/videos/video01/video01-763.jpg,1
329,cholec40/videos/video01/video01-304.jpg,2
330,cholec40/videos/video01/video01-929.jpg,4
331,cholec40/videos/video01/video01-692.jpg,2
332,cholec40/videos/video01/video01-594.jpg,6
333,cholec40/videos/video01/video01-279.jpg,2
334,cholec40/videos/video01/video01-729.jpg,4
335,cholec40/videos/video01/video01-50.jpg,3
336,cholec40/videos/video01/video01-1018.jpg,0
337,cholec40/videos/video01/video01-806.jpg,5
338,cholec40/videos/video01/video01-1618.jpg,0
339,cholec40/videos/video01/video01-298.jpg,0
340,cholec40/videos/video01/video01-756.jpg,0
341,cholec40/videos/video01/video01-97.jpg,4
342,cholec40/videos/video01/video01-320.jpg,1
343,cholec40/videos/video01/video01-673.jpg,0
344,cholec40/videos/video01/video01-1405.jpg,0
345,cholec40/videos/video01/video01-907.jpg,6
346,cholec40/videos/video01/video01-527.jpg,4
347,cholec40/videos/video01/video01-1000.jpg,2
348,cholec40/videos/video01/video01-1310.jpg,0
349,cholec40/videos/video01/video01-439.jpg,6
350,cholec40/videos/video01/video01-653.jpg,4
351,cholec40/videos/video01/video01-488.jpg,6
352,cholec40/videos/video01/video01-890.jpg,6
353,cholec40/videos/video01/video01-221.jpg,1
354,cholec40/videos/video01/video01-948.jpg,2
355,cholec40/videos/video01/video01-1281.jpg,1
356,cholec40/videos/video01/video01-513.jpg,0
357,cholec40/videos/video01/video01-755.jpg,4
358,cholec40/videos/video01/video01-1125.jpg,0
359,cholec40/videos/video01/video01-1201.jpg,1
360,cholec40/videos/video01/video01-452.jpg,4
361,cholec40/videos/video01/video01-455.jpg,1
362,cholec40/videos/video01/video01-213.jpg,4
363,cholec40/videos/video01/video01-1264.jpg,3
364,cholec40/videos/video01/video01-830.jpg,2
365,cholec40/videos/video01/video01-891.jpg,4
366,cholec40/videos/video01/video01-1359.jpg,6
367,cholec40/videos/video01/video01-608.jpg,3
368,cholec40/videos/video01/video01-1453.jpg,1
369,cholec40/videos/video01/video01-246.jpg,0
370,cholec40/videos/video01/video01-1412.jpg,0
371,cholec40/videos/video01/video01-1032.jpg,1
372,cholec40/videos/video01/video01-376.jpg,4
373,cholec40/videos/video01/video01-390.jpg,5
374,cholec40/videos/video01/video01-1096.jpg,1
375,cholec40/videos/video01/video01-858.jpg,4
376,cholec40/videos/video01/video01-1408.jpg,5
377,cholec40/videos/video01/video01-1705.jpg,6
378,cholec40/videos/video01/video01-1545.jpg,1
379,cholec40/videos/video01/video01-243.jpg,2
380,cholec40/videos/video01/video01-1574.jpg,2
381,cholec40/videos/video01/video01-760.jpg,6
382,cholec40/videos/video01/video01-1640.jpg,6
383,cholec40/videos/video01/video01-348.jpg,2
384,cholec40/videos/video01/video01-730.jpg,0
385,cholec40/videos/video01/video01-957.jpg,1
386,cholec40/videos/video01/video01-286.jpg,5
387,cholec40/videos/video01/video01-190.jpg,0
388,cholec40/videos/video01/video01-1162.jpg,3
389,cholec40/videos/video01/video01-1507.jpg,0
390,cholec40/videos/video01/video01-1330.jpg,3
391,cholec40/videos/video01/video01-104.jpg,2
392,cholec40/videos/video01/video01-933.jpg,6
393,cholec40/videos/video01/video01-1535.jpg,3
394,cholec40/videos/video01/video01-1478.jpg,5
395,cholec40/videos/video01/video01-415.jpg,0
396,cholec40/videos/video01/video01-1208.jpg,5
397,cholec40/videos/video01/video01-1102.jpg,6
398,cholec40/videos/video01/video01-78.jpg,4
399,cholec40/videos/video01/video01-505.jpg,6
400,cholec40/videos/video01/video01-267.jpg,2
401,cholec40/videos/video01/video01-1030.jpg,0
402,cholec40/videos/video01/video01-1290.jpg,5
403,cholec40/videos/video01/video01-1115.jpg,6
404,cholec40/videos/video01/video01-33.jpg,0
405,cholec40/videos/video01/video01-438.jpg,3
406,cholec40/videos/video01/video01-1491.jpg,2
407,cholec40/videos/video01/video01-1719.jpg,5
408,cholec40/videos/video01/video01-1195.jpg,0
409,cholec40/videos/video01/video01-335.jpg,4
410,cholec40/videos/video01/video01-1046.jpg,3
411,cholec40/videos/video01/video01-1054.jpg,6
412,cholec40/videos/video01/video01-460.jpg,2
413,cholec40/videos/video01/video01-814.jpg,5
414,cholec40/videos/video01/video01-928.jpg,6
415,cholec40/videos/video01/video01-440.jpg,0
416,cholec40/videos/video01/video01-1538.jpg,3
417,cholec40/videos/video01/video01-1639.jpg,0
418,cholec40/videos/video01/video01-599.jpg,0
419,cholec40/videos/video01/video01-1016.jpg,5
420,cholec40/videos/video01/video01-920.jpg,0
421,cholec40/videos/video01/video01-248.jpg,3
422,cholec40/videos/video01/video01-1541.jpg,6
423,cholec40/videos/video01/video01-502.jpg,5
424,cholec40/videos/video01/video01-518.jpg,0
425,cholec40/videos/video01/video01-1439.jpg,4
426,cholec40/videos/video01/video01-163.jpg,3
427,cholec40/videos/video01/video01-301.jpg,2
428,cholec40/videos/video01/video01-222.jpg,5
429,cholec40/videos/video01/video01-1543.jpg,2
430,cholec40/videos/video01/video01-964.jpg,2
431,cholec40/videos/video01/video01-1387.jpg,0
432,cholec40/videos/video01/video01-1665.jpg,3
433,cholec40/videos/video01/video01-1214.jpg,6
434,cholec40/videos/video01/video01-733.jpg,3
435,cholec40/videos/video01/video01-1500.jpg,1
436,cholec40/videos/video01/video01-705.jpg,4
437,cholec40/videos/video01/video01-1452.jpg,0
438,cholec40/videos/video01/video01-1374.jpg,3
439,cholec40/videos/video01/video01-443.jpg,1
440,cholec40/videos/video01/video01-216.jpg,0
441,cholec40/videos/video01/video01-1377.jpg,1
442,cholec40/videos/video01/video01-1605.jpg,2
443,cholec40/videos/video01/video01-1523.jpg,6
444,cholec40/videos/video01/video01-645.jpg,3
445,cholec40/videos/video01/video01-932.jpg,1
446,cholec40/videos/video01/video01-312.jpg,4
447,cholec40/videos/video01/video01-989.jpg,5
448,cholec40/videos/video01/video01-1362.jpg,2
449,cholec40/videos/video01/video01-1681.jpg,6
450,cholec40/videos/video01/video01-1093.jpg,5
451,cholec40/videos/video01/video01-1410.jpg,3
452,cholec40/videos/video01/video01-365.jpg,0
453,cholec40/videos/video01/video01-294.jpg,1
454,cholec40/videos/video01/video01-697.jpg,3
455,cholec40/videos/video01/video01-1006.jpg,3
456,cholec40/videos/video01/video01-218.jpg,4
457,cholec40/videos/video01/video01-1703.jpg,2
458,cholec40/videos/video01/video01-380.jpg,4
459,cholec40/videos/video01/video01-293.jpg,6
460,cholec40/videos/video01/video01-1407.jpg,1
461,cholec40/videos/video01/video01-1171.jpg,0
462,cholec40/videos/video01/video01-679.jpg,1
463,cholec40/videos/video01/video01-618.jpg,0
464,cholec40/videos/video01/video01-87.jpg,4
465,cholec40/videos/video01/video01-735.jpg,2
466,cholec40/videos/video01/video01-1403.jpg,1
467,cholec40/videos/video01/video01-1161.jpg,3
468,cholec40/videos/video01/video01-940.jpg,1
469,cholec40/videos/video01/video01-349.jpg,1
470,cholec40/videos/video01/video01-579.jpg,4
471,cholec40/videos/video01/video01-341.jpg,5
472,cholec40/videos/video01/video01-1078.jpg,5
473,cholec40/videos/video01/video01-137.jpg,4
474,cholec40/videos/video01/video01-913.jpg,0
475,cholec40/videos/video01/video01-1213.jpg,2
476,cholec40/videos/video01/video01-1563.jpg,1
477,cholec40/videos/video01/video01-1369.jpg,5
478,cholec40/videos/video01/video01-168.jpg,0
479,cholec40/videos/video01/video01-16.jpg,2
480,cholec40/videos/video01/video01-135.jpg,0
481,cholec40/videos/video01/video01-264.jpg,5
482,cholec40/videos/video01/video01-902.jpg,5
483,cholec40/videos/video01/video01-968.jpg,4
484,cholec40/videos/video01/video01-1576.jpg,0
485,cholec40/videos/video01/video01-927.jpg,0
486,cholec40/videos/video01/video01-963.jpg,1
487,cholec40/videos/video01/video01-803.jpg,0
488,cholec40/videos/video01/video01-562.jpg,6
489,cholec40/videos/video01/video01-758.jpg,4
490,cholec40/videos/video01/video01-993.jpg,0
491,cholec40/videos/video01/video01-1520.jpg,6
492,cholec40/videos/video01/video01-804.jpg,3
493,cholec40/videos/video01/video01-710.jpg,6
494,cholec40/videos/video01/video01-130.jpg,1
495,cholec40/videos/video01/video01-945.jpg,3
496,cholec40/videos/video01/video01-874.jpg,6
497,cholec40/videos/video01/video01-1379.jpg,2
498,cholec40/videos/video01/video01-1603.jpg,5
499,cholec40/videos/video01/video01-1216.jpg,2
500,cholec40/videos/video01/video01-292.jpg,3
501,cholec40/videos/video01/video01-965.jpg,6
502,cholec40/videos/video01/video01-1561.jpg,3
503,cholec40/videos/video01/video01-1029.jpg,0
504,cholec40/videos/video01/video01-200.jpg,1
505,cholec40/videos/video01/video01-807.jpg,4
506,cholec40/videos/video01/video01-938.jpg,5
507,cholec40/videos/video01/video01-1361.jpg,5
508,cholec40/videos/video01/video01-1730.jpg,5
509,cholec40/videos/video01/video01-1232.jpg,5
510,cholec40/videos/video01/video01-1271.jpg,5
511,cholec40/videos/video01/video01-110.jpg,0
512,cholec40/videos/video01/video01-1321.jpg,0
513,cholec40/videos/video01/video01-791.jpg,1
514,cholec40/videos/video01/video01-1682.jpg,3
515,cholec40/videos/video01/video01-474.jpg,3
516,cholec40/videos/video01/video01-385.jpg,5
517,cholec40/videos/video01/video01-371.jpg,4
518,cholec40/videos/video01/video01-546.jpg,0
519,cholec40/videos/video01/video01-654.jpg,1
520,cholec40/videos/video01/video01-1467.jpg,1
521,cholec40/videos/video01/video01-1291.jpg,5
522,cholec40/videos/video01/video01-13.jpg,4
523,cholec40/videos/video01/video01-568.jpg,1
524,cholec40/videos/video01/video01-322.jpg,6
525,cholec40/videos/video01/video01-273.jpg,5
526,cholec40/videos/video01/video01-467.jpg,5
527,cholec40/videos/video01/video01-795.jpg,4
528,cholec40/videos/video01/video01-81.jpg,4
529,cholec40/videos/video01/video01-234.jpg,0
530,cholec40/videos/video01/video01-1734.jpg,4
531,cholec40/videos/video01/video01-113.jpg,6
532,cholec40/videos/video01/video01-609.jpg,1
533,cholec40/videos/video01/video01-1505.jpg,5
534,cholec40/videos/video01/video01-1292.jpg,6
535,cholec40/videos/video01/video01-1476.jpg,1
536,cholec40/videos/video01/video01-838.jpg,2
537,cholec40/videos/video01/video01-793.jpg,5
538,cholec40/videos/video01/video01-1218.jpg,2
539,cholec40/videos/video01/video01-114.jpg,3
540,cholec40/videos/video01/video01-1729.jpg,3
541,cholec40/videos/video01/video01-1707.jpg,1
542,cholec40/videos/video01/video01-1622.jpg,6
543,cholec40/videos/video01/video01-1217.jpg,1
544,cholec40/videos/video01/video01-507.jpg,1
545,cholec40/videos/video01/video01-541.jpg,1
546,cholec40/videos/video01/video01-1220.jpg,3
547,cholec40/videos/video01/video01-1196.jpg,0
548,cholec40/videos/video01/video01-516.jpg,5
549,cholec40/videos/video01/video01-23.jpg,5
550,cholec40/videos/video01/video01-1450.jpg,1
551,cholec40/videos/video01/video01-564.jpg,3
552,cholec40/videos/video01/video01-466.jpg,2
553,cholec40/videos/video01/video01-1708.jpg,3
554,cholec40/videos/video01/video01-448.jpg,2
555,cholec40/videos/video01/video01-1391.jpg,6
556,cholec40/videos/video01/video01-1433.jpg,6
557,cholec40/videos/video01/video01-1385.jpg,2
558,cholec40/videos/video01/video01-904.jpg,5
559,cholec40/videos/video01/video01-1205.jpg,2
560,cholec40/videos/video01/video01-752.jpg,3
561,cholec40/videos/video01/video01-1473.jpg,2
562,cholec40/videos/video01/video01-1604.jpg,1
563,cholec40/videos/video01/video01-1606.jpg,2
564,cholec40/videos/video01/video01-1041.jpg,0
565,cholec40/videos/video01/video01-772.jpg,0
566,cholec40/videos/video01/video01-914.jpg,4
567,cholec40/videos/video01/video01-62.jpg,5
568,cholec40/videos/video01/video01-1128.jpg,2
569,cholec40/videos/video01/video01-1698.jpg,0
570,cholec40/videos/video01/video01-1579.jpg,2
571,cholec40/videos/video01/video01-882.jpg,3
572,cholec40/videos/video01/video01-65.jpg,2
